node,child
2899,709
2899,3753
2899,4175
2899,4173
2899,3268
2899,3152
2899,2197
2899,2444
2899,2567
2899,3589
2899,2326
2899,1610
2899,166
2899,4075
2899,3403
2899,1926
2899,1649
2899,1859
2899,437
2899,3836
2899,329
2899,2018
2899,964
2899,3181
2899,1262
2899,245
2899,1650
2899,1108
2899,2568
2899,1748
2899,3477
2899,3083
2899,63
2899,822
2899,3927
2899,1465
2899,3928
2899,1466
2899,1468
2899,3929
2899,4312
2899,1317
2899,1316
2899,1314
2899,1315
2899,1361
2899,567
2899,566
2899,565
2899,564
2899,563
2899,3587
2899,3586
3477,2175
3477,709
3477,3753
3477,4175
3477,4173
3477,3268
3477,3152
3477,2197
3477,2444
3477,2567
3477,3589
3477,2326
3477,1610
3477,166
3477,4075
3477,3403
3477,1926
3477,1649
3477,1859
3477,437
3477,3836
3477,329
3477,2018
3477,964
3477,3181
3477,1262
3477,245
3477,1650
3477,1108
3477,2568
3477,1748
3477,2899
3477,3083
3477,63
3477,822
3477,3927
3477,1465
3477,3928
3477,1466
3477,1468
3477,3929
3477,4312
3477,1317
3477,1316
3477,1314
3477,1315
3477,1361
3477,567
3477,566
3477,565
3477,564
3477,563
3477,3587
3477,3586
3083,2175
3083,709
3083,3753
3083,4175
3083,4173
3083,3268
3083,3152
3083,2197
3083,2444
3083,2567
3083,3589
3083,2326
3083,1610
3083,166
3083,4075
3083,3403
3083,1926
3083,1649
3083,1859
3083,437
3083,3836
3083,329
3083,2018
3083,964
3083,3181
3083,1262
3083,245
3083,1650
3083,1108
3083,2568
3083,1748
3083,2899
3083,3477
3083,63
3083,822
3083,3927
3083,1465
3083,3928
3083,1466
3083,1468
3083,3929
3083,4312
3083,1317
3083,1316
3083,1314
3083,1315
3083,1361
3083,567
3083,566
3083,565
3083,564
3083,563
3083,3587
3083,3586
63,2175
63,709
63,3753
63,4175
63,4173
63,3268
63,3152
63,2197
63,2444
63,2567
63,3589
63,2326
63,1610
63,166
63,4075
63,3403
63,1926
63,1649
63,1859
63,437
63,3836
63,329
63,2018
63,964
63,3181
63,1262
63,245
63,1650
63,1108
63,2568
63,1748
63,2899
63,3477
63,3083
63,822
63,3927
63,1465
63,3928
63,1466
63,1468
63,3929
63,4312
63,1317
63,1316
63,1314
63,1315
63,1361
63,567
63,566
63,565
63,564
63,563
63,3587
63,3586
822,2175
822,709
822,3753
822,4175
822,4173
822,3268
822,3152
822,2197
822,2444
822,2567
822,3589
822,2326
822,1610
822,166
822,4075
822,3403
822,1926
822,1649
822,1859
822,437
822,3836
822,329
822,2018
822,964
822,3181
822,1262
822,245
822,1650
822,1108
822,2568
822,1748
822,2899
822,3477
822,3083
822,63
822,3927
822,1465
822,3928
822,1466
822,1468
822,3929
822,4312
822,1317
822,1316
822,1314
822,1315
822,1361
822,567
822,566
822,565
822,564
822,563
822,3587
822,3586
3927,2175
3927,709
3927,3753
3927,4175
3927,4173
3927,3268
3927,3152
3927,2197
3927,2444
3927,2567
3927,3589
3927,2326
3927,1610
3927,166
3927,4075
3927,3403
3927,1926
3927,1649
3927,1859
3927,437
3927,3836
3927,329
3927,2018
3927,964
3927,3181
3927,1262
3927,245
3927,1650
3927,1108
3927,2568
3927,1748
3927,2899
3927,3477
3927,3083
3927,63
3927,822
3927,1465
3927,3928
3927,1466
3927,1468
3927,3929
3927,4312
3927,1317
3927,1316
3927,1314
3927,1315
3927,1361
3927,567
3927,566
3927,565
3927,564
3927,563
3927,3587
3927,3586
1465,709
1465,3753
1465,3268
1465,3152
1465,2444
1465,3589
1465,166
1465,4075
1465,3403
1465,1926
1465,1649
1465,1859
1465,437
1465,3836
1465,329
1465,2018
1465,964
1465,3181
1465,1262
1465,1108
1465,2568
1465,1748
1465,2899
1465,3477
1465,3083
1465,63
1465,822
1465,3927
1465,4312
1465,1317
1465,567
1465,566
1465,565
1465,564
1465,563
1465,3587
1465,3586
3928,709
3928,3753
3928,4175
3928,4173
3928,3268
3928,3152
3928,2444
3928,166
3928,4075
3928,3403
3928,1926
3928,1649
3928,1859
3928,437
3928,3836
3928,329
3928,2018
3928,964
3928,3181
3928,1262
3928,245
3928,1108
3928,2568
3928,1748
3928,2899
3928,3477
3928,3083
3928,63
3928,822
3928,3927
3928,1466
3928,1468
3928,4312
3928,1317
3928,1314
3928,1315
3928,567
3928,566
3928,565
3928,564
3928,563
3928,3587
3928,3586
1466,709
1466,3753
1466,4175
1466,4173
1466,3268
1466,3152
1466,2444
1466,166
1466,4075
1466,3403
1466,1926
1466,1649
1466,1859
1466,437
1466,3836
1466,329
1466,2018
1466,964
1466,3181
1466,1262
1466,245
1466,1108
1466,2568
1466,1748
1466,2899
1466,3477
1466,3083
1466,63
1466,822
1466,3927
1466,3928
1466,4312
1466,1317
1466,1316
1466,1314
1466,1315
1466,567
1466,566
1466,565
1466,564
1466,563
1466,3587
1466,3586
1468,709
1468,3753
1468,4175
1468,4173
1468,3268
1468,3152
1468,2444
1468,3589
1468,166
1468,4075
1468,3403
1468,1926
1468,1649
1468,1859
1468,437
1468,3836
1468,329
1468,2018
1468,964
1468,3181
1468,1262
1468,1108
1468,2568
1468,1748
1468,2899
1468,3477
1468,3083
1468,63
1468,822
1468,3927
1468,3928
1468,4312
1468,1317
1468,1315
1468,567
1468,566
1468,565
1468,564
1468,563
1468,3587
1468,3586
1468,374
3929,709
3929,3753
3929,3268
3929,3152
3929,2444
3929,1609
3929,166
3929,4075
3929,3403
3929,1926
3929,1649
3929,1859
3929,437
3929,3836
3929,329
3929,2018
3929,964
3929,3181
3929,1262
3929,245
3929,1108
3929,2568
3929,1748
3929,2899
3929,3477
3929,3083
3929,63
3929,822
3929,3927
3929,4312
3929,1317
3929,1315
3929,3587
3929,3586
4312,2175
4312,709
4312,3753
4312,4175
4312,4173
4312,3268
4312,3152
4312,2197
4312,2444
4312,2567
4312,3589
4312,2326
4312,1610
4312,166
4312,4075
4312,3403
4312,1926
4312,1649
4312,1859
4312,437
4312,3836
4312,329
4312,2018
4312,964
4312,3181
4312,1262
4312,245
4312,1650
4312,1108
4312,2568
4312,1748
4312,2899
4312,3477
4312,3083
4312,63
4312,822
4312,3927
4312,1465
4312,3928
4312,1466
4312,1468
4312,3929
4312,1317
4312,1316
4312,1314
4312,1315
4312,1361
4312,567
4312,566
4312,565
4312,564
4312,563
4312,3587
4312,3586
1317,2175
1317,709
1317,3753
1317,4175
1317,4173
1317,3268
1317,3152
1317,2197
1317,2444
1317,3589
1317,166
1317,4075
1317,3403
1317,1926
1317,1649
1317,1859
1317,437
1317,3836
1317,329
1317,2018
1317,964
1317,3181
1317,1262
1317,245
1317,1650
1317,1108
1317,2568
1317,1748
1317,2899
1317,3477
1317,3083
1317,63
1317,822
1317,3927
1317,1465
1317,3928
1317,1466
1317,1468
1317,3929
1317,4312
1317,1316
1317,1314
1317,1315
1317,3587
1317,3586
1317,4218
1316,709
1316,3753
1316,4175
1316,4173
1316,3268
1316,3152
1316,2444
1316,166
1316,4075
1316,3403
1316,1926
1316,1649
1316,1859
1316,437
1316,3836
1316,329
1316,2018
1316,964
1316,3181
1316,1262
1316,245
1316,1108
1316,2568
1316,1748
1316,2899
1316,3477
1316,3083
1316,63
1316,822
1316,3927
1316,1466
1316,4312
1316,1317
1316,1314
1316,1315
1316,3587
1316,3586
1314,709
1314,3753
1314,4175
1314,4173
1314,3268
1314,3152
1314,2197
1314,2444
1314,166
1314,4075
1314,3403
1314,1926
1314,1649
1314,1859
1314,437
1314,3836
1314,329
1314,2018
1314,964
1314,3181
1314,1262
1314,245
1314,1108
1314,2568
1314,1748
1314,2899
1314,3477
1314,3083
1314,63
1314,822
1314,3927
1314,3928
1314,1466
1314,4312
1314,1317
1314,1316
1314,1315
1314,3587
1314,3586
1315,709
1315,3753
1315,4175
1315,4173
1315,3268
1315,3152
1315,2444
1315,166
1315,4075
1315,3403
1315,1926
1315,1649
1315,1859
1315,437
1315,3836
1315,329
1315,2018
1315,964
1315,3181
1315,1262
1315,245
1315,1108
1315,2568
1315,1748
1315,2899
1315,3477
1315,3083
1315,63
1315,822
1315,3927
1315,3928
1315,1466
1315,1468
1315,3929
1315,4312
1315,1317
1315,1316
1315,1314
1315,3587
1315,3586
1361,709
1361,3753
1361,3268
1361,3152
1361,2444
1361,2567
1361,3589
1361,2326
1361,1610
1361,166
1361,4075
1361,3403
1361,1926
1361,1649
1361,1859
1361,437
1361,3836
1361,329
1361,2018
1361,964
1361,3181
1361,1262
1361,1108
1361,2568
1361,1748
1361,2899
1361,3477
1361,3083
1361,63
1361,822
1361,3927
1361,4312
1361,567
1361,566
1361,565
1361,564
1361,563
1361,3587
1361,3586
567,709
567,3753
567,4175
567,4173
567,3268
567,3152
567,2197
567,2444
567,3589
567,1610
567,1108
567,2568
567,1748
567,2899
567,3477
567,3083
567,63
567,822
567,3927
567,1465
567,3928
567,1466
567,1468
567,4312
567,1361
567,566
567,565
567,564
567,563
567,3587
567,3586
567,4099
566,709
566,3753
566,4175
566,4173
566,3268
566,3152
566,2197
566,2444
566,3589
566,1610
566,1108
566,2568
566,1748
566,2899
566,3477
566,3083
566,63
566,822
566,3927
566,1465
566,3928
566,1466
566,1468
566,4312
566,1361
566,565
566,564
566,563
566,3587
566,3586
566,4099
565,709
565,3753
565,4175
565,4173
565,3268
565,3152
565,2197
565,2444
565,3589
565,1610
565,1108
565,2568
565,1748
565,2899
565,3477
565,3083
565,63
565,822
565,3927
565,1465
565,3928
565,1466
565,1468
565,4312
565,1361
565,567
565,564
565,563
565,3587
565,3586
565,4099
564,709
564,3753
564,4175
564,4173
564,3268
564,3152
564,2197
564,2444
564,3589
564,1610
564,1108
564,2568
564,1748
564,2899
564,3477
564,3083
564,63
564,822
564,3927
564,1465
564,3928
564,1466
564,1468
564,4312
564,1361
564,567
564,566
564,565
564,563
564,3587
564,3586
564,4099
563,709
563,3753
563,4175
563,4173
563,3268
563,3152
563,2197
563,2444
563,3589
563,1610
563,1108
563,2568
563,1748
563,2899
563,3477
563,3083
563,63
563,822
563,3927
563,1465
563,3928
563,1466
563,1468
563,4312
563,1361
563,567
563,566
563,565
563,564
563,3587
563,3586
563,4099
3587,2175
3587,709
3587,3753
3587,4175
3587,4173
3587,3268
3587,3152
3587,2197
3587,2444
3587,2567
3587,3589
3587,2326
3587,1610
3587,166
3587,4075
3587,3403
3587,1926
3587,1649
3587,1859
3587,437
3587,3836
3587,329
3587,2018
3587,964
3587,3181
3587,1262
3587,245
3587,1650
3587,1108
3587,2568
3587,1748
3587,2899
3587,3477
3587,3083
3587,63
3587,822
3587,3927
3587,1465
3587,3928
3587,1466
3587,1468
3587,3929
3587,4312
3587,1317
3587,1316
3587,1314
3587,1315
3587,1361
3587,567
3587,566
3587,565
3587,564
3587,563
3587,3586
3586,2175
3586,709
3586,3753
3586,4175
3586,4173
3586,3268
3586,3152
3586,2197
3586,2444
3586,2567
3586,3589
3586,2326
3586,1610
3586,166
3586,4075
3586,3403
3586,1926
3586,1649
3586,1859
3586,437
3586,3836
3586,329
3586,2018
3586,964
3586,3181
3586,1262
3586,245
3586,1650
3586,1108
3586,2568
3586,1748
3586,2899
3586,3477
3586,3083
3586,63
3586,822
3586,3927
3586,1465
3586,3928
3586,1466
3586,1468
3586,3929
3586,4312
3586,1317
3586,1316
3586,1314
3586,1315
3586,1361
3586,567
3586,566
3586,565
3586,564
3586,563
3586,3587
1927,4177
1927,65
1927,1560
1560,4177
1560,65
3590,3755
3590,509
574,1860
574,2060
574,823
574,3049
574,2143
574,2513
574,2805
1860,2060
1860,823
1860,3049
1860,2143
1860,2513
1860,2805
2060,574
2060,823
2060,3049
2060,2143
2060,2513
2060,2805
823,574
823,1860
823,2060
823,3049
823,2143
823,2513
823,2805
2364,2349
1182,2366
1182,1362
2366,1362
2366,3676
2366,2570
2366,576
2366,2904
2366,826
2366,4179
2366,1750
2366,2295
1362,1182
3406,3153
3406,3479
3406,3526
3406,4048
3406,2615
3406,2974
3406,4036
3406,3538
3406,2642
3153,4049
3153,3479
3153,4048
3153,2615
3153,2974
3479,4049
3479,3406
3479,3153
3479,4048
3479,2615
3479,2974
1020,3002
1020,3538
3591,200
3591,3893
3591,4034
3591,4026
3591,4035
1931,3956
1932,2449
1932,1472
1932,3755
1932,1672
1932,3955
2449,1932
2449,1472
2449,3955
1472,3955
3755,3590
3755,1932
3755,2589
3755,1128
3755,509
4181,2062
518,511
518,517
518,519
518,516
518,515
518,513
518,512
518,514
518,520
518,521
1561,3272
1561,3407
1561,1749
1561,3754
1561,3933
1561,1929
1561,965
1561,4314
1561,824
1561,1363
1561,3931
1561,3837
1561,3934
1561,4178
1561,3932
1561,67
1561,1861
1561,3085
1561,3838
1561,3839
1561,4043
1561,4050
1561,4058
1561,167
1561,2061
1561,2902
1561,1111
1561,3480
1561,2569
1561,2445
1561,3799
2713,3480
511,517
511,519
511,516
511,515
511,513
511,512
511,514
511,520
511,521
3272,3407
3272,1749
3272,3754
3272,3933
3272,1929
3272,965
3272,4314
3272,824
3272,1363
3272,3931
3272,3837
3272,3934
3272,4178
3272,3932
3272,67
3272,1861
3272,3085
3272,3838
3272,3839
3272,4043
3272,4050
3272,4058
3272,167
3272,2061
3272,2902
3272,1111
3272,3480
3272,2569
3272,2445
3272,3799
517,518
517,519
517,516
517,515
517,513
517,512
517,514
517,520
517,521
519,518
519,511
519,517
519,516
519,515
519,513
519,512
519,514
519,520
519,521
516,518
516,511
516,517
516,519
516,515
516,513
516,512
516,514
516,520
516,521
515,518
515,511
515,517
515,519
515,516
515,513
515,512
515,514
515,520
515,521
513,518
513,511
513,517
513,519
513,516
513,515
513,512
513,514
513,520
513,521
3407,1561
3407,1749
3407,3754
3407,3933
3407,1929
3407,965
3407,4314
3407,824
3407,1363
3407,3931
3407,3837
3407,3934
3407,4178
3407,3932
3407,67
3407,1861
3407,3085
3407,3838
3407,3839
3407,4043
3407,4050
3407,4058
3407,167
3407,2061
3407,2902
3407,1111
3407,3480
3407,2569
3407,2445
3407,3799
512,518
512,511
512,517
512,519
512,516
512,515
512,513
512,514
512,520
512,521
1749,1561
1749,3272
1749,3407
1749,3754
1749,3933
1749,1929
1749,965
1749,4314
1749,824
1749,1363
1749,3931
1749,3837
1749,3934
1749,4178
1749,3932
1749,67
1749,1861
1749,3085
1749,3838
1749,3839
1749,4043
1749,4050
1749,4058
1749,167
1749,2061
1749,2902
1749,1111
1749,3480
1749,2569
1749,2445
1749,3799
514,518
514,511
514,517
514,519
514,516
514,515
514,513
514,512
514,520
514,521
3754,1561
3754,3272
3754,3407
3754,1749
3754,3933
3754,1929
3754,965
3754,4314
3754,824
3754,1363
3754,3931
3754,3837
3754,3934
3754,4178
3754,3932
3754,67
3754,1861
3754,3085
3754,3838
3754,3839
3754,4043
3754,4050
3754,4058
3754,167
3754,2061
3754,2902
3754,1111
3754,3480
3754,2569
3754,2445
3754,3799
3933,1561
3933,3272
3933,3407
3933,1749
3933,3754
3933,1929
3933,965
3933,4314
3933,824
3933,1363
3933,3931
3933,3837
3933,3934
3933,4178
3933,3932
3933,67
3933,1861
3933,3085
3933,3838
3933,3839
3933,4043
3933,4050
3933,4058
3933,167
3933,2061
3933,2902
3933,1111
3933,3480
3933,2569
3933,2445
3933,3799
1929,1561
1929,3272
1929,3407
1929,1749
1929,3754
1929,3933
1929,965
1929,4314
1929,824
1929,1363
1929,3931
1929,3837
1929,3934
1929,4178
1929,3932
1929,67
1929,1861
1929,3085
1929,3838
1929,3839
1929,4043
1929,4050
1929,4058
1929,167
1929,2061
1929,2902
1929,1111
1929,3480
1929,2569
1929,2445
1929,3799
965,1561
965,3272
965,3407
965,1749
965,3754
965,3933
965,1929
965,4314
965,824
965,1363
965,3931
965,3837
965,3934
965,4178
965,3932
965,67
965,1861
965,3085
965,3838
965,3839
965,4043
965,4050
965,4058
965,167
965,2061
965,2902
965,1111
965,3480
965,2569
965,2445
965,3799
4314,1561
4314,3272
4314,3407
4314,1749
4314,3754
4314,3933
4314,1929
4314,965
4314,824
4314,1363
4314,3931
4314,3837
4314,3934
4314,4178
4314,3932
4314,67
4314,1861
4314,3085
4314,3838
4314,3839
4314,4043
4314,4050
4314,4058
4314,167
4314,2061
4314,2902
4314,1111
4314,3480
4314,2569
4314,2445
4314,3799
824,1561
824,3272
824,3407
824,1749
824,3754
824,3933
824,1929
824,965
824,4314
824,1363
824,3931
824,3837
824,3934
824,4178
824,3932
824,67
824,1861
824,3085
824,3838
824,3839
824,4043
824,4050
824,4058
824,167
824,2061
824,2902
824,1111
824,3480
824,2569
824,2445
824,3799
520,518
520,511
520,517
520,519
520,516
520,515
520,513
520,512
520,514
520,521
521,518
521,511
521,517
521,519
521,516
521,515
521,513
521,512
521,514
521,520
1363,1561
1363,3272
1363,3407
1363,1749
1363,3754
1363,3933
1363,1929
1363,965
1363,4314
1363,824
1363,3931
1363,3837
1363,3934
1363,4178
1363,3932
1363,67
1363,1861
1363,3085
1363,3838
1363,3839
1363,4043
1363,4050
1363,4058
1363,167
1363,2061
1363,2902
1363,1111
1363,3480
1363,2569
1363,2445
1363,3799
3931,1561
3931,3272
3931,3407
3931,1749
3931,3754
3931,3933
3931,1929
3931,965
3931,4314
3931,824
3931,1363
3931,3837
3931,3934
3931,4178
3931,3932
3931,67
3931,1861
3931,3085
3931,3838
3931,3839
3931,4043
3931,4050
3931,4058
3931,167
3931,2061
3931,2902
3931,1111
3931,3480
3931,2569
3931,2445
3931,3799
3837,1561
3837,3272
3837,3407
3837,1749
3837,3754
3837,3933
3837,1929
3837,965
3837,4314
3837,824
3837,1363
3837,3931
3837,3934
3837,4178
3837,3932
3837,67
3837,1861
3837,3085
3837,3838
3837,3839
3837,4043
3837,4050
3837,4058
3837,167
3837,2061
3837,2902
3837,1111
3837,3480
3837,2569
3837,2445
3837,3799
3934,1561
3934,3272
3934,3407
3934,1749
3934,3754
3934,3933
3934,1929
3934,965
3934,4314
3934,824
3934,1363
3934,3931
3934,3837
3934,4178
3934,3932
3934,67
3934,1861
3934,3085
3934,3838
3934,3839
3934,4043
3934,4050
3934,4058
3934,167
3934,2061
3934,2902
3934,1111
3934,3480
3934,2569
3934,2445
3934,3799
4178,1561
4178,3272
4178,3407
4178,1749
4178,3754
4178,3933
4178,1929
4178,965
4178,4314
4178,824
4178,1363
4178,3931
4178,3837
4178,3934
4178,3932
4178,67
4178,1861
4178,3085
4178,3838
4178,3839
4178,4043
4178,4050
4178,4058
4178,167
4178,2061
4178,2902
4178,1111
4178,3480
4178,2569
4178,2445
4178,3799
3932,1561
3932,3272
3932,3407
3932,1749
3932,3754
3932,3933
3932,1929
3932,965
3932,4314
3932,824
3932,1363
3932,3931
3932,3837
3932,3934
3932,4178
3932,67
3932,1861
3932,3085
3932,3838
3932,3839
3932,4043
3932,4050
3932,4058
3932,167
3932,2061
3932,2902
3932,1111
3932,3480
3932,2569
3932,2445
3932,3799
67,1561
67,3272
67,3407
67,1749
67,3754
67,3933
67,1929
67,965
67,4314
67,824
67,1363
67,3931
67,3837
67,3934
67,4178
67,3932
67,1861
67,3085
67,3838
67,3839
67,4043
67,4050
67,4058
67,167
67,2061
67,2902
67,1111
67,3480
67,2569
67,2445
67,3799
1861,1561
1861,3272
1861,3407
1861,1749
1861,3754
1861,3933
1861,1929
1861,965
1861,4314
1861,824
1861,1363
1861,3931
1861,3837
1861,3934
1861,4178
1861,3932
1861,67
1861,3085
1861,3838
1861,3839
1861,4043
1861,4050
1861,4058
1861,167
1861,2061
1861,2902
1861,1111
1861,3480
1861,2569
1861,2445
1861,3799
3085,1561
3085,3272
3085,3407
3085,1749
3085,3754
3085,3933
3085,1929
3085,965
3085,4314
3085,824
3085,1363
3085,3931
3085,3837
3085,3934
3085,4178
3085,3932
3085,67
3085,1861
3085,167
3085,2061
3085,3799
3838,1561
3838,3272
3838,3407
3838,1749
3838,3754
3838,3933
3838,1929
3838,965
3838,4314
3838,824
3838,1363
3838,3931
3838,3837
3838,3934
3838,4178
3838,3932
3838,67
3838,1861
3838,3839
3838,4050
3838,4058
3838,2061
3839,1561
3839,3272
3839,3407
3839,1749
3839,3754
3839,3933
3839,1929
3839,965
3839,4314
3839,824
3839,1363
3839,3931
3839,3837
3839,3934
3839,4178
3839,3932
3839,67
3839,1861
3839,3838
3839,4043
3839,4050
3839,4058
3839,2061
4043,1561
4043,3272
4043,3407
4043,1749
4043,3754
4043,3933
4043,1929
4043,965
4043,4314
4043,824
4043,1363
4043,3931
4043,3837
4043,3934
4043,4178
4043,3932
4043,67
4043,1861
4043,3839
4043,4050
4043,4058
4043,2061
4043,2312
4043,711
4043,3182
4043,1022
4043,1591
4043,438
4043,3842
4043,2019
4043,1263
4043,2328
4043,330
4043,2120
4043,1651
4043,246
4043,4076
4043,1192
4043,248
4043,1049
4043,2902
4043,1111
4043,3480
4043,2569
4043,2199
4043,2200
4043,3844
4043,2445
4043,4025
4043,3880
4050,1561
4050,3272
4050,3407
4050,1749
4050,3754
4050,3933
4050,1929
4050,965
4050,4314
4050,824
4050,1363
4050,3931
4050,3837
4050,3934
4050,4178
4050,3932
4050,67
4050,1861
4050,3838
4050,3839
4050,4043
4050,4058
4050,2061
4058,1561
4058,3272
4058,3407
4058,1749
4058,3754
4058,3933
4058,1929
4058,965
4058,4314
4058,824
4058,1363
4058,3931
4058,3837
4058,3934
4058,4178
4058,3932
4058,67
4058,1861
4058,3838
4058,3839
4058,4043
4058,4050
4058,2061
167,1561
167,3272
167,3407
167,1749
167,3754
167,3933
167,1929
167,965
167,4314
167,824
167,1363
167,3931
167,3837
167,3934
167,4178
167,3932
167,67
167,1861
167,3085
167,2061
167,3799
2061,1561
2061,3272
2061,3407
2061,1749
2061,3754
2061,3933
2061,1929
2061,965
2061,4314
2061,824
2061,1363
2061,3931
2061,3837
2061,3934
2061,4178
2061,3932
2061,67
2061,1861
2061,3085
2061,3838
2061,3839
2061,4043
2061,4050
2061,4058
2061,167
2061,2902
2061,1111
2061,3480
2061,2569
2061,2445
2061,3799
200,3591
200,3893
200,4034
200,4026
200,4035
3893,3591
3893,200
3893,4034
3893,4026
3893,4035
4034,4026
4034,4035
4034,2312
4034,711
4034,3182
4034,1022
4034,1591
4034,438
4034,3842
4034,2019
4034,1263
4034,2328
4034,330
4034,2120
4034,1651
4034,246
4034,4076
4034,1192
4034,2902
4034,1111
4034,3480
4034,2569
4026,3591
4026,200
4026,3893
4026,2312
4026,711
4026,3182
4026,1022
4026,1591
4026,438
4026,3842
4026,2019
4026,1263
4026,2328
4026,330
4026,2120
4026,1651
4026,246
4026,4076
4026,1192
4035,3591
4035,200
4035,3893
4035,4034
4035,2312
4035,711
4035,3182
4035,1022
4035,1591
4035,438
4035,3842
4035,2019
4035,1263
4035,2328
4035,330
4035,2120
4035,1651
4035,246
4035,4076
4035,1192
4027,3591
4027,4050
4027,4058
4027,200
4027,3893
2312,4043
2312,4034
2312,4035
2312,711
2312,1611
2312,3182
2312,1022
2312,1591
2312,438
2312,3842
2312,2019
2312,1263
2312,2328
2312,330
2312,2120
2312,1651
2312,246
2312,4076
2312,1192
2312,1652
2312,247
2312,248
2312,2121
2312,1653
2312,1654
2312,1048
2312,1044
2312,1049
2312,1110
2312,1047
2312,1046
2312,2902
2312,1111
2312,3480
2312,2569
2312,2199
2312,2200
2312,2201
2312,3843
2312,3844
2312,3845
2312,2445
2312,1304
2312,1305
2312,3481
2312,3846
2312,3131
2312,4025
2312,1527
2312,1526
2312,3166
2312,3880
711,4043
711,4034
711,4026
711,4035
711,2312
711,1611
711,3182
711,1022
711,1591
711,438
711,3842
711,2019
711,1263
711,2328
711,330
711,2120
711,1651
711,246
711,4076
711,1192
711,1652
711,247
711,248
711,2121
711,1653
711,1654
711,1048
711,1044
711,1049
711,1110
711,1047
711,1046
711,2902
711,1111
711,3480
711,2569
711,2199
711,2200
711,2201
711,3843
711,3844
711,3845
711,2445
711,1304
711,1305
711,3481
711,3846
711,3131
711,4025
711,1527
711,1526
711,3166
711,3880
1611,2312
1611,711
1611,3182
1611,1022
1611,1591
1611,438
1611,3842
1611,2019
1611,1263
1611,2328
1611,330
1611,2120
1611,1651
1611,246
1611,4076
1611,1192
1611,3843
1611,1930
1611,1471
1611,1532
1611,1816
3182,4043
3182,4034
3182,4026
3182,4035
